lyrics,year,lable,name
"[Verse 1]
I've been cheated by you since I don't know when
So I made up my mind: it must come to an end
Look at me now, will I ever learn?
I don't know how, but I suddenly lose control
There's a fire within my soul

[Pre-Chorus]
Just one look and I can hear a bell ring
One more look and I forget everything, whoa

[Chorus]
Mamma mia, here I go again
My my, how can I resist you?
Mamma mia, does it show again?
My my, just how much I've missed you
Yes, I've been broken-hearted
Blue since the day we parted
Why, why did I ever let you go?
Mamma mia, now I really know
My my, I could never let you go

[Verse 2]
I've been angry and sad about things that you do
I can't count all the times that I've told you we're through
And when you go, when you slam the door
I think you know that you won't be away too long
You know that I'm not that strong

[Pre-Chorus]
Just one look and I can hear a bell ring
One more look and I forget everything, whoa

[Chorus]
Mamma mia, here I go again
My my, how can I resist you?
Mamma mia, does it show again
My my, just how much I've missed you?
Yes, I've been broken-hearted
Blue since the day we parted
Why, why did I ever let you go?
Mamma mia, even if I say
""Bye-bye"", leave me now or never
Mamma mia, it's a game we play
""Bye-bye"" doesn't mean forever
Mamma mia, here I go again
My my, how can I resist you?
Mamma mia, does it show again
My my, just how much I've missed you?
Yes, I've been broken-hearted
Blue since the day we parted
Why, why did I ever let you go?
Mamma mia, now I really know
My my, I could never let you go",2005,1,ABBA
"[Verse 1]
I wasn't jealous before we met
Now every woman I see is a potential threat
And I'm possessive, it isn't nice
You've heard me saying that smoking was my only vice

[Pre-Chorus]
But now it isn't true
Now everything is new
And all I've learned has overturned
I beg of you

[Chorus]
Don't go wasting your emotion
Lay all your love on me

[Verse 2]
It was like shooting a sitting duck
A little small talk, a smile, and baby, I was stuck
I still don't know what you've done with me
A grown-up woman should never fall so easily

[Pre-Chorus]
I feel a kind of fear
When I don't have you near
Unsatisfied, I skip my pride
I beg you, dear

[Chorus]
Don't go wasting your emotion
Lay all your love on me
Don't go sharing your devotion
Lay all your love on me

[Verse 3]
I've had a few little love affairs
They didn't last very long and they've been pretty scarce
I used to think that was sensible
It makes the truth even more incomprehensible

[Pre-Chorus]
'Cause everything is new
And everything is you
And all I've learned has overturned
What can I do?

[Chorus]
Don't go wasting your emotion
Lay all your love on me
Don't go sharing your devotion
Lay all your love on me
Don't go wasting your emotion
Lay all your love on me
Don't go sharing your devotion
Lay all your love on me
Don't go wasting your emotion
Lay all your love on me",2005,1,ABBA
"[Verse 1]
I'm nothing special, in fact I'm a bit of a bore
If I tell a joke, you've probably heard it before
But I have a talent, a wonderful thing
'Cause everyone listens when I start to sing
I'm so grateful and proud
All I want is to sing it out loud

[Chorus]
So I say thank you for the music, the songs I'm singing
Thanks for all the joy they're bringing
Who can live without it? I ask in all honesty
What would life be?
Without a song or a dance, what are we?
So I say thank you for the music, for giving it to me

[Verse 2]
Mother says I was a dancer before I could walk
Mhm, she says I began to sing long before I could talk
And I've often wondered, how did it all start?
Who found out that nothing can capture a heart
Like a melody can?
Well, whoever it was, I'm a fan

[Chorus]
So I say thank you for the music, the songs I'm singing
Thanks for all the joy they're bringing
Who can live without it? I ask in all honesty
What would life be?
Without a song or a dance, what are we?
So I say thank you for the music, for giving it to me

[Bridge]
I've been so lucky
I am the girl with golden hair
I wanna sing it out to everybody
What a joy, what a life, what a chance

[Chorus]
Thank you for the music, the songs I'm singing
Thanks for all the joy they're bringing
Who can live without it? I ask in all honesty
What would life be?
Without a song or a dance, what are we?
So I say thank you for the music, for giving it to me

[Outro]
So I say thank you for the music, for giving it to me",2005,1,ABBA
"[Verse 1]
No more champagne
And the fireworks are through
Here we are, me and you
Feeling lost and feeling blue
It's the end of the party
And the morning seems so grey
So unlike yesterday
Now's the time for us to say

[Chorus]
Happy new year, happy new year
May we all have a vision now and then
Of a world where every neighbour is a friend
Happy new year, happy new year
May we all have our hopes, our will to try
If we don't we might as well lay down and die
You and I

[Verse 2]
Sometimes I see
How the brave new world arrives
And I see how it thrives
In the ashes of our lives
Oh yes, man is a fool
And he thinks he'll be okay
Dragging on, feet of clay
Never knowing he's astray
Keeps on going anyway

[Chorus]
Happy new year, happy new year
May we all have a vision now and then
Of a world where every neighbour is a friend
Happy new year, happy new year
May we all have our hopes, our will to try
If we don't we might as well lay down and die
You and I

[Verse 3]
Seems to me now
That the dreams we had before
Are all dead, nothing more
Than confetti on the floor
It's the end of a decade
In another ten years time
Who can say what we'll find
What lies waiting down the line
In the end of eighty-nine

[Chorus]
Happy new year, happy new year
May we all have a vision now and then
Of a world where every neighbour is a friend
Happy new year, happy new year
May we all have our hopes, our will to try
If we don't we might as well lay down and die
You and I",2005,1,ABBA
"[Vers 1: Agnetha & Frida]
Honey, honey, underbara, aha, honey honey
Honey, honey, söta rara, aha, honey honey
Dom viskar så söta ord
Du är deras allt på jord
Det där ska du inte tro, bara ta det med ro
Sen är bara smicker

[Vers 2: Agnetha & Frida]
Honey, honey, inte illa, aha, honey honey
Honey, honey, flicka lilla, aha, honey honey
Den kvarnen som mal är tom
Och det är en ynkedom
Nej, killar som snackar så litar ingen på

[Refräng: Björn and Agnetha & Frida]
Det brukar va' dom som sviker, som ivrigast hållit me'
Men vet man det bara så kan man nog klara det
Tro inte på önskesmicker, och passa dej vad du gör
Och håll dej med benen på jorden, ja, vad du än hör

[Vers 3: Agnetha & Frida]
Honey, honey, viskar alla, aha, honey honey
Honey, honey, lätt att falla, aha, honey honey
Men tro bara det du vill
Och lägg inte märke till
Det söta du alltid hör, som så många gör

[Refräng: Björn and Agnetha & Frida]
Tro inte på smicker, nej, passa dej vad du gör
Ja, håll dig med benen på jorden, ja, vad du än hör

[Vers 4: Agnetha & Frida]
Honey, honey, underbara, aha, honey honey
Honey, honey, söta rara, aha, honey honey
Men socker är inte allt
Så ta't me' en nypa salt
Och är du förståndig se'n, tar du inte en
Nej, de tar du me",2005,1,ABBA
"[Couplet 1]
Déjà - à Waterloo Napoléon a dû se rendre
Et moi - je crois que mon destin prend aujourd'hui le même chemin

[Pré-refrain]
Les livres d'histoire et la vie
Racontent la même comédie

[Refrain]
Waterloo, tu es vainqueur et je perds la guerre
Waterloo, je me constitue ta prisionière
Waterloo, je ne peux plus fuir et plus t'échapper
Waterloo, pour la vie je promets de t'aimer
Wa-Wa-Wa-Wa-Waterloo
Il est arrivé mon Waterloo

[Couplet 2]
Pourtant - j'ai bien tenté de résister mais en vain
Alors - je crois que ma seule chance est d'abandonner le combat

[Pré-refrain]
Comment faire encore pour y croire
Quand je souhaite ta victoire

[Refrain]
Waterloo, tu es vainqueur et je perds la guerre
Waterloo, je me constitue ta prisionière
Waterloo, je ne peux plus fuir et plus t'échapper
Waterloo, pour la vie je promets de t'aimer
Wa-Wa-Wa-Wa-Waterloo
Il est arrivé mon Waterloo

[Pré-refrain]
Comment faire encore pour y croire
Quand je souhaite ta victoire

[Outro]
Waterloo, je ne peux plus fuir et plus t'échapper
Waterloo, pour la vie je promets de t'aimer
Wa-Wa-Wa-Wa-Waterloo
Il est arrivé mon Waterloo
Waterloo
Il est arrivé mon Waterloo
Wa-Wa-Wa-Wa-Waterloo
Il est arrivé mon Waterloo",2005,1,ABBA
"[Strophe 1]
Ich bin ganz allein zu haus
Sowas hält doch keiner aus
Deine Eifersucht, die ist doch blöd und albern und dumm nur!
Baby, treib es nicht zu weit
Immer wieder machst du Streit
Kannst du mir mal sagen, du, wieso, weshalb und warum nur?

[Pre-Refrain]
Auch bei mir reißt mal der Draht
Häng dich an den Apparat, oh

[Refrain]
Ring, ring, vierzehn-null-sieben-null-drei
Ring, ring, telefonier’, es ist frei
Ring. ring, sonst ist es aus und vorbrei
Geh doch endlich mal ran ans Telefon
Sag doch endlich: Komm an, ich warte schon
Oh, ring, ring, vierzehn-null-sieben-null-drei
Oh, ring, ring sonst ist es aus und vorbei

[Strophe 2]
Sag mir nicht, dir fehlt die Zeit
Oder die Gelegenheit
Denn es gibt hier doch an jeder Straßenecke eine Zelle
Sag mir nicht, daß es nicht paßt
Weil du keine Groschen hast
Denn in jeder Post in jeder Bank ist eine Wechselstelle

[Pre-Refrain]
Auch bei mir reißt mal der Draht
Häng dich an den Apparat, oh

[Refrain]
Ring, ring, vierzehn-null-sieben-null-drei
Ring, ring, telefonier’, es ist frei
Ring, ring, sonst ist es aus und vorbrei
Geh doch endlich mal ran ans Telefon
Sag doch endlich: Komm an, ich warte schon
Oh, ring, ring, vierzehn-null-sieben-null-drei
Oh, ring, ring sonst ist es aus und vorbei

[Outro]
Oh, ring, ring, vierzehn-null-sieben-null-drei
Oh, ring, ring sonst ist es aus und vorbei
Oh, ring, ring sonst ist es aus und vorbei
Oh, ring, ring, vierzehn-null-sieben-null-drei
Oh, ring, ring sonst ist es aus und vorbei",2005,1,ABBA
"[Letra de ""¡Dame! ¡Dame! ¡Dame!""]

[Verso 1]
El reloj
Ya marcó medianoche, y otra vez encontré
Que tan sólo me acompaña la TV
El soplar
De ese viento afuera, vive la desolación
Me oprime con angustia el corazón

[Prestribillo]
No hay más que soledad
Nadie, ni por piedad

[Estribillo]
¡Dame, dame, dame amor esta noche!
Alguien que me ayude a las sombras borrar
¡Dame, dame, dame amor esta noche!
Hasta que amanezca, ver el dí­a aclarar

[Verso 2]
Tantos hay
Con gran suerte y fortuna, todo pueden conseguir
Tan distinto a lo que tengo que vivir
Aburrida
Me encuentro esta noche y la gran oscuridad
Es mi siempre obligada amistad

[Prestribillo]
No hay más que soledad
Nadie, ni por piedad

[Estribillo]
¡Dame, dame, dame amor esta noche!
Alguien que me ayude a las sombras borrar
¡Dame, dame, dame amor esta noche!
Hasta que amanezca, ver el dí­a aclarar

[Puente]
¡Dame, dame, dame amor esta noche!
¡Dame, dame, dame amor esta noche!

[Interludio]

[Prestribillo]
No hay más que soledad
Nadie, ni por piedad

[Estribillo]
¡Dame, dame, dame amor esta noche!
Alguien que me ayude a las sombras borrar
¡Dame, dame, dame amor esta noche!
Hasta que amanezca, ver el dí­a aclarar
¡Dame, dame, dame amor esta noche!
Alguien que me ayude a las sombras borrar
¡Dame, dame, dame amor esta noche!
Hasta que amanezca, ver el dí­a aclarar",2005,1,ABBA
"Well, I travel at a speed
Of a reborn man
I got a lot of love to give
From the mirrors of my hand
I said a message of love
Don't you run away
Look at your heart
Come along with me today

Well I am what I am thank you
Some people just don't understand
Find yourself first
And then your tool
Find yourself first
Don't you be no fool

Here comes a woman
Wrapped up in chains
Messin' with that fool babe
Your life is pain
If you want to be free
Come along with me
Don't mess with the man
He'll never understand
I said find yourself first
And then your talent
Work hard in your mind
So if you come alive
You better prove to the man
You're as strong as him
'Cause in the eyes of god
You're both children to him

Everybody come alive
Everybody love alive
Everybody love alive
Everybody hear my message",1994,0,Jimi Hendrix
"[Verse 1: Dave Gahan]
Welcome to my world
Step right through the door
Leave your tranquillizers at home
You don't need them anymore
All the drama queens are gone
And the devil got dismayed
He packed up and fled this town
His master plan delayed

[Chorus 1: Dave Gahan & Martin L. Gore]
And if you stay a while
I'll penetrate your soul
I'll bleed into your dreams
You'll want to lose control
I'll weep into your eyes
I'll make your visions see
I'll open endless skies
And ride your broken wings

[Chorus 2: Dave Gahan & Martin L. Gore]
Welcome to my world
Welcome to my world
Welcomе to my world

[Interlude]

[Verse 2: Dave Gahan]
Watch the sunrise set
And thе moon begin to blush
And make it in a search
Translucently too much
And I hold you in my arms
I keep you by my side
And we sleep the devil's sleep
Just to keep him satisfied ""Oh, yeah!""

[Chorus 1: Dave Gahan & Martin L. Gore]
And if you stay a while
I'll penetrate your soul
I'll bleed into your dreams
You'll want to lose control
I'll weep into your eyes
I'll make your visions see
I'll open endless skies
And ride your broken wings

[Chorus 2: Dave Gahan & Martin L. Gore]
Welcome to my world
Welcome to my world
Welcome to my world",2014,1,Depeche Mode
"[Verse 1: Dave Gahan]
The angel of love was upon me
And lord I felt so small
The legs beneath me weaken
I began to crawl
Confused and contented
I slithered around
Reveal is beyond me
I was lost I was found

[Interlude]

[Verse 2: Dave Gahan]
The angel of love was upon me
And lord I felt so weak
I felt my tongue move in my mouth
And I began to speak
A strange kind of language
I don't understand
A babbling fountain
I couldn't have planned

[Chorus: Dave Gahan & Martin Gore]
Oh leave me here forevermore
I've found the peace I've been searching for
""Yeaah!""

[Interlude]

[Verse 3: Dave Gahan]
The angel of love was upon me
And lord I felt so high
I swear I could've reached up
Place my hands upon the sky
A radiant rainbow
Was following me around
With elevated senses
I can see and taste sound

[Interlude]

[Verse 4: Dave Gahan]
The angel of love was upon me
And lord I felt so clean
Like a preacher on Sunday
My heart was serene
I waded into the water
I was bathed, I was drowned
Like the sinners before me
I knelt down on the ground

[Chorus: Dave Gahan & Martin Gore]
Oh leave me here forevermore
I've found the peace I've been searching for ""Oh, yeah""
Oh let me sleep forevermore
I've found the peace I've been searching for

[Outro: Dave Gahan]
""Thank you very much!""
""Thank you!""
""Good evening, Berlin!""",2014,1,Depeche Mode
"[Verse 1: Dave Gahan]
I would tell you about the things they put me through
The pain I've been subjected to
But the Lord himself would blush
The countless feasts laid at my feet
Forbidden fruits for me to eat
But I think your pulse would start to rush

[Pre-Chorus: Dave Gahan & Martin L. Gore]
Now I'm not looking for absolution
Forgiveness for the things I do
But before you come to any conclusions
Try walking in my shoes
Try walking in my shoes

[Chorus: Dave Gahan, Martin L. Gore & Peter Gordeno]
You'll stumble in my footsteps
Keep the same appointments I kept
If you try walking in my shoes
If you try walking in my shoes

[Verse 2: Dave Gahan]
Morality would frown upon
Decency look down upon
The scapegoat fate's made of me
But I promise now, my judge and jurors
My intеntions couldn't have been purer
My case is еasy to see

[Pre-Chorus: Dave Gahan & Martin L. Gore, (audience)]
I'm not looking for a clearer conscience
Peace of mind after what I've been through
And before we talk of any repentance
(Try walking in my shoes) ""What?!""
(Try walking in my shoes)

[Chorus: Dave Gahan, Martin L. Gore & Peter Gordeno]
You'll stumble in my footsteps
Keep the same appointments I kept
If you try walking in my shoes
Try walking in my shoes
If you try walking in my...
Oh, shoes

[Pre-Chorus: Dave Gahan & Martin L. Gore, (audience)]
Now I'm not looking for absolution
Forgiveness for the things I do
But before you come to any conclusions
(Try walking in my shoes) ""Come on, let's hear it!""
(Try walking in my shoes)

[Chorus: Dave Gahan, Martin L. Gore & Peter Gordeno]
You'll stumble in my footsteps
Keep the same appointments I kept
If you try walking in my shoes
You'll stumble in my footsteps
Keep the same appointments I kept
If you try walking in my shoes
Try walking in my shoes
If you try walking in my shoes
Try walking in my...
My shoes
""Christian!""

[Outro: Dave Gahan]
""Thank you very much.""
""Thank you.""",2014,1,Depeche Mode
"[Verse 1: Dave Gahan]
Precious and fragile things
Need special handling
My God, what have we done to you?
We always tried to share
The tenderest of care
Now look what we have put you through

[Chorus: Dave Gahan & Martin L. Gore]
Things get damaged, things get broken
I thought we'd manage
But words left unspoken left us so brittle
There was so little left to give

[Verse 2: Dave Gahan & Martin L. Gore]
Angels with silver wings
Shouldn’t know suffering
I wish I could take the pain for you
If God has a master plan
That only He understands
I hope it's your eyes Hе's seeing through

[Chorus: Dave Gahan & Martin L. Gore]
Things get damaged, things get brokеn
I thought we’d manage
But words left unspoken left us so brittle
There was so little left to give
""Martin!""

[Interlude]

[Verse 3: Dave Gahan]
I pray you learn to trust
Have faith in both of us
And keep room in your hearts for two

[Chorus: Dave Gahan & Martin L. Gore]
Things get damaged, things get broken
I thought we'd manage
But words left unspoken left us so brittle
There was so little left to give
""Oh, yeah!""

[Outro: Dave Gahan]
""Thank you!""",2014,1,Depeche Mode
"[Intro: Daniel Miller]
A brief period of rejoycing

[Chorus: Dave Gahan]
Let's have a black celebration
Black celebration
Tonight

[Post-Chorus: Dave Gahan & Martin L. Gore]
To celebrate the fact
That we've seen the back
Of another black day

[Verse 1: Dave Gahan]
I look to you, how you carry on
When all hope is gone, can't you see?
Your optimistic eyes seem like paradise
To someone like me

[Pre-Chorus 1: Dave Gahan]
I want to take you in my arms
Forgetting all I couldn't do today

[Chorus: Dave Gahan, (Martin L. Gore)]
(Black celebration) ""Sing it!""
(Black celebration)
Tonight

[Post-Chorus: Dave Gahan & Martin L. Gore]
To celebrate the fact
That we've seen the back
Of another black day

[Interlude: Dave Gahan]
""Yеah!""
""Eh!""

[Verse 2: Dave Gahan]
I look to you and your strong belief
Me, I want rеlief tonight
Consolation, I want so much
Want to feel your touch tonight

[Pre-Chorus 2: Dave Gahan]
Take me in your arms
Forgetting all you couldn't do today

[Chorus: Dave Gahan, (Martin L. Gore), {audience}]
(Black celebration) ""Sing it, come on!""
{Black celebration} (Tonight)
Black celebration (I'll drink to that)
Black celebration (Tonight)
Black celebration (I'll drink to that)
Black celebration (Tonight)


[Outro: Dave Gahan]
""Thank you!""",2014,1,Depeche Mode
"[Verse 1: Dave Gahan]
I dream of a day
When I dare to believe
You're the answer
When the shame
And the guilt are removed
And the truth appears
With the touch of your hand
I lose who I am
If I want to
I tried to resist
But succumb to the bliss
Of your kiss

[Pre-Chorus: Dave Gahan, Martin L. Gore & Peter Gordeno]
You should be higher
I'll take you higher
So don't be afraid
You'll just have to pray

[Chorus: Dave Gahan]
Your lies are more attractive
Than the truth
Love is all I want
Your lies are written down
In your book
Love is all I want ""Yeah.""

[Verse 2: Dave Gahan & Martin L. Gore]
Your arms are infected
They are holding the truth
Oh stop all your crying
This one you'll lose

[Pre-Chorus: Dave Gahan, Martin L. Gore & Peter Gordeno]
You should be higher
I'll take you higher
So don't be afraid
You'll just have to pray

[Chorus: Dave Gahan]
Your lies are more attractive
Than the truth
Love is all I want
Your lies are written down
In your book
Love is all I want ""Yeah.""

[Post-Chorus: Dave Gahan & Martin L. Gore]
You should be higher
You should be higher

[Outro: Dave Gahan, (audience)]
Love
Love ""Come on!""
Love ""Let's hear it!""
(Love) ""Alright!""
Love
(Love) ""Alright!""
Love ""Berlin!""
(Love)
""Thank you!""",2014,1,Depeche Mode
"[Verse 1: Dave Gahan]
You had something to hide
Should have hidden it, shouldn't you?
Now you're not satisfied
With what you're being put through

[Chorus 1: Dave Gahan & Martin L. Gore]
It's just time to pay the price
For not listening to advice
And deciding in your youth
On the policy of truth

[Verse 2: Dave Gahan]
Things could be so different now
It used to be so civilised
You will always wonder how
It could have been if you'd only lied

[Chorus 2: Dave Gahan & Martin L. Gore]
It's too late to change events
It's time to face the consequence
For delivering the proof
In the policy of truth ""Wooo! Alright!""

[Post-Chorus: Dave Gahan & Martin L. Gore]
Never again is what you swore
The time before
Never again is what you swore
The time before
""Yeah, that's right!""

[Verse 3: Dave Gahan]
Now you're standing there tongue-tied
You'd better learn your lesson well
Hide what you have to hide
And tell what you have to tell
""Alright, let's hear it!.""

[Chorus 3: Dave Gahan & Martin L. Gore]
You'll see your problems multiplied
If you continually decide
To faithfully pursue
The policy of truth

[Post-Chorus: Dave Gahan & Martin L. Gore]
Never again is what you swore
The time before
Never again is what you swore
The time before
""Oh, that's right!""
""Alright, let's go!""
""Yeah!""
""Yeah!""

[Outro: Dave Gahan, Martin L. Gore & Peter Gordeno]
Never again is what you swore
The time before
Never again is what you swore
The time before ""Ah!""
Never again is what you swore
The time before
Never again is what you swore
The time before ""Yeah, that's right!""",2014,1,Depeche Mode
"[Verse 1: Martin L. Gore]
There is darkness and death in your eyes
What have you got buried inside?
The shallow grave in your soul
The ghosts that have taken control

[Chorus 1: Martin L. Gore]
You really should have dug a little deeper there
Body parts are starting to appear and scare
The child inside away

[Verse 2: Martin L. Gore]
Each tear that flows down your face
Trickles then picks up the pace
And turns to a river inside
A river that will not subside

[Chorus 2: Martin L. Gore]
I can hear that dreadful overflowing sound
And watching from afar I see a child is drowned
The child inside your heart

[Bridge: Martin L. Gore & Peter Gordeno]
I can see you drifting away
Hеading for the light
I can see you drifting away
Every night

[Verse 3: Martin L. Gore]
Why werе you always inside?
On days when the weather was fine
And while we were running around
You were nowhere to be found

[Chorus: Martin L. Gore]
You know you should have taken all your dolls to bed
Well you were made to play games with your soul instead
The child inside you died",2014,1,Depeche Mode
"[Verse 1: Martin L. Gore]
Oh God, it's raining, but I'm not complaining
It's filling me up with new life
The stars in the sky bring tears to my eyes
They're lighting my way tonight

[Pre-Chorus: Martin L. Gore]
And I haven't felt so alive
In years

[Verse 2: Martin L. Gore]
Just for a day on a day like today
I'll get away from this constant debauchery
The wind in my hair makes me so aware
How good it is to live tonight

[Pre-Chorus: Martin L. Gore]
And I haven't felt so alive
In years

[Chorus 1: Martin L. Gore]
The moon is shining in the sky
Reminding me of so many other nights
But they're not like tonight

[Verse 3: Martin L. Gore]
Oh God, it's raining and I'm not containing
My pleasure at being so wet
Here on my own, all on my own
How good it feels to be alone tonight

[Pre-Chorus: Martin L. Gore]
And I haven't felt so alive
In years

[Chorus 2: Martin L. Gore]
The moon is shining in the sky
Reminding me of so many other nights
When my eyes had been so red
I'd been mistaken for dead
But not tonight

[Outro: Dave Gahan]
""Let's give it up for mister Martin L. Gore! And mister Peter Gordeno!""",2014,1,Depeche Mode
"[Verse 1: Dave Gahan & Martin L. Gore]
Sometimes I slide away
Silently
I slowly lose myself
Over and over
Take comfort in my skin
Endlessly
Surrender to my will
Forever and ever

[Chorus 1: Dave Gahan & Martin L. Gore]
I dissolve in trust
I will sing with joy ""Wooh!""
I will end up dust
I'm in heaven

[Interlude]

[Verse 2: Dave Gahan & Martin L. Gore]
I stand in golden rays
Radiantly
I burn a fire of love
Over and over
Reflecting endless light
Relentlessly
I have embraced the flame
Forever and ever

[Chorus: Dave Gahan & Martin L. Gore]
I will scream Thе Word
Jump into the void ""Oh, yeah.""
I will guide thе herd
Up to heaven ""Yeah.""

[Outro: Dave Gahan]
I still love you
I still love you
""Thank you.""",2014,1,Depeche Mode
"[Verse 1: Dave Gahan]
I'm coming for you
When the sun goes down
I'm coming for you
When there's no one around

[Pre-Chorus 1: Dave Gahan]
I come to your house
Break down the door
Girl I'm shaking
And I need more

[Chorus: Dave Gahan, (Martin L. Gore)]
There's only one way to soothe my soul
(There's only one way to soothe my soul!)
There's only one way to soothe my soul
(There's only one way to soothe my soul!)
Only one way (Only one way!)
Only one way (Only one way!)
Only one way (Only one way!)
Only one way (Only one way!)
Alright, alright

[Verse 2: Dave Gahan]
I'm coming for you
I need to feel your skin
I'm coming for you ""Woooh!""
To stop this crawling

[Pre-Chorus 2: Dave Gahan]
I'm taking my place
By your side ""Woah!""
I'm not leaving
Until I'm satisfied ""Come on!""

[Chorus: Dave Gahan, (Martin L. Gore)]
There's only one way to soothe my soul
(There's only one way to soothe my soul!)
There's only one way to soothe my soul
(There's only one way to soothe my soul!)
Only one way (Only one way!)
Only one way (Only one way!)
Only one way (Only one way!)
Only one way (Only one way!)
Alright, alright

[Verse 3: Dave Gahan]
I'm coming for you
My body's hungry
I'm coming for you
Like a junkie

[Pre-Chorus 3: Dave Gahan]
I can't stop
The desire in me ""Woooh!""
I'm not waiting
Patiently ""Come on!""

[Chorus: Dave Gahan, (Martin L. Gore)]
There's only one way to soothe my soul
(There's only one way to soothe my soul!)
There's only one way to soothe my soul
(There's only one way to soothe my soul!)
There's only one way to soothe my soul
(There's only one way to soothe my soul!) ""Hey!""
There's only one way to soothe my soul
(There's only one way to soothe my soul!) ""Alright!""
Only one way (Only one way!)
Only one way (Only one way!)
Only one way (Only one way!)
Only one way (Only one way!)

[Outro: Dave Gahan & Martin Gore]
There's only one way...
To...
Soothe...
My...
My...
My...
Soul
""Woooh!""
""Don't stop!""
""Don't stop! I said; don't stop!""
""Wooooh! Wow, thank you very much.""",2014,1,Depeche Mode
"[Verse 1: Dave Gahan & Martin L. Gore]
I'm not sure what I'm looking for anymore
I just know that I'm harder to console
I don't see who I'm trying to be instead of me
But the key is a question of control

[Verse 2: Dave Gahan & Martin L. Gore]
Can you say what you're trying to play anyway?
I just pay while you're breaking all the rules
All the signs that I find have been underlined
Devils thrive on the drive that is fueled
""Ah!""

[Chorus: Dave Gahan & Martin L. Gore]
All this running around, well, it's getting me down
Just give me a pain that I'm used to
I don't need to believe all the dreams you conceive
You just need to achieve something that rings true

[Verse 3: Dave Gahan & Martin L. Gore]
There's a hole in your soul like an animal
With no conscience repentance unknown
Close your eyes, pay the price for your paradise
Devils feed on the seeds that are sown
""Ah!""

[Verse 4: Dave Gahan & Martin L. Gore]
I can't conceal what I feel, what I know is real
No mistaking the faking, I care
With a prayer in the air, I will leave it there
On a note full of hope not despair

[Chorus: Dave Gahan & Martin L. Gore]
All this running around, well, it's getting me down
Just give me a pain that I'm used to
I don't need to believe all the dreams you conceive
You just need to achieve something that rings true
All this running around, well, it's getting me down
Just give me a pain that I'm used to
I don't need to believe all the dreams you conceive
You just need to achieve something that rings true

[Outro: Dave Gahan]
""Thank you!""",2014,1,Depeche Mode
"[Verse 1: Dave Gahan]
I've got to get to you first
Before they do
It's just a question of time
Before they lay their hands on you
And make you just like the rest
I've got to get to you first
It's just a question of time

[Verse 2: Dave Gahan]
Well, now you're only fifteen ""Wooh!""
And you look good
I'll take you under my wing
Somebody should
They've persuasive ways
And you'll believe what they say

[Chorus: audience, ""Dave Gahan""]
""Sing it!""
It's just a question of time
And it's running out for you
It won't be long until you'll do
Exactly what they want you to ""No!""

[Verse 3: Dave Gahan]
I can see them now ""Eh...""
Hanging around ""Ah!""
To mess you up ""Woooh!""
To strip you down
And have their fun
With my little one

[Chorus: audience, ""Dave Gahan""]
""Sing it!""
It's just a quеstion of time
And it's running out for you
It won't be long until you'll do
Exactly what they want you to
It won't bе long until you'll do
Exactly what they want you to ""No!""

[Verse 4: Dave Gahan]
Sometimes I don't blame them
For wanting you
You look good ""Oh!""
And they need something to do
Until I look at you
And then I condemn them
I know my kind
What goes on in our minds

[Outro: Dave Gahan, (Martin L. Gore), *audience*]
""Sing it!""
*It's just a question of time* ""Woooh!""
*It's just a question of time*
It's just a question of time
It's just a question of time (It should be better)
It's just a question of time (It should be better with you)
It's just a question of time (It should be better)
It's just a question of time (It should be better with you) ""Alright! Come on, let me see those hands!""
(It should be better)
(It should be better with you)
*It's just a question of time*
""Thank you.""",2014,1,Depeche Mode
"[Verse 1: Dave Gahan]
Words like violence break the silence
Come crashing in into my little world
Painful to me, pierce right through me
Can't you understand? Oh, my little girl

[Chorus: Dave Gahan & Martin L. Gore]
All I ever wanted
All I ever needed is here in my arms
Words are very unnecessary
They can only do harm

[Verse 2: Dave Gahan]
Vows are spoken to be broken
Feelings are intense, words are trivial
Pleasures remain, so does the pain
Words are mеaningless and forgettable

[Chorus: Martin L. Gore, (audience), ""Dave Gahan""]
(All I еver wanted)
(All I ever needed is) here in my arms
(Words are very unnecessary)
They can only do harm ""Yeah, that's right!""

[Interlude: Dave Gahan]
""Alright!""
""Come on, let's hear you singing!""

[Chorus: Martin L. Gore (audience), ""Dave Gahan""]
(All I ever wanted)
(All I ever needed) is here in my arms
(Words are very unnecessary)
They can only do harm
(All I ever wanted)
(All I ever needed) is here in my arms
(Words are very unnecessary)
They can only do harm
""Ah, that's right!""

[Interlude: Dave Gahan, (audience)]
""Martin!""
Move it! Move it!
Move it! Move it! ""Mmmmhm, he's got the moves!""
""Ooooh, yeah!""
""Ladies and gentleman, boys and girls, mister Martin L.! (Gore)
""Gore!""

[Outro: Dave Gahan]
Enjoy the silence
""Thank you.""",2014,1,Depeche Mode
